track_id,track_name,popularity,duration_ms,explicit,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2pxIV7JtFzgFhc4nFz2rK8,Annihilation,15,280666,False,0.32,0.995,0.222,4.92e-06,0.768,0.312,0.0362,175.96
5mfyiAYTK4MxWq2elg1Kpv,Sendero Siniestro,17,155600,True,0.193,0.995,0.18,4.29e-06,0.0737,0.0486,0.0743,109.837
3K6QDFMVm252YBcc2li2lo,Cannibalistic Infancy,17,136100,False,0.33,0.992,0.206,2.6e-06,0.59,0.236,0.0993,111.666
1QYEWoUaGxGeeQAmSHbpSI,Hominis Nocturna,16,322333,False,0.159,0.973,0.104,4.59e-06,0.0208,0.137,0.0752,101.408
5dKLPDmX4yooG1qkU8IhGT,Blinde Wut,17,242360,False,0.278,0.972,0.222,0.000641,0.79,0.196,0.259,169.908
02BHN1ZmEF1KSXYUWL9alN,Likeim,16,165030,False,0.297,0.985,0.175,5.35e-05,0.827,0.246,0.398,164.978
7Mzge90DaYRHsTCmg6SuTR,Serum 141,17,230600,True,0.19,0.967,0.111,4.17e-06,0.247,0.375,0.289,87.243
3l8ZvfrgcnK5MRghlUajJB,Wer hat Angst vor Einsamkeit?,15,374640,False,0.32,0.945,0.117,0.000129,0.00177,0.657,0.39,152.781
4bQh3FEYggSr4NLEtDAV1r,Decrepit Christ,17,173543,False,0.305,0.997,0.174,0.000728,0.16,0.0411,0.134,174.03
12JzhUXG6znnR5jM7bAs8T,Cursed Unholy,18,398666,False,0.203,0.974,0.302,0.00119,0.875,0.104,0.0371,90.119
3eQQzykiGfBJOeVQOrlynC,Morbid Fascination Of Death,15,148800,False,0.189,0.905,0.0693,3.54e-05,0.931,0.106,0.186,97.164
0zTdT65lUqepmx7N5dwVRj,Alma Mater,17,411506,False,0.337,0.955,0.0839,5.98e-06,0.891,0.862,0.151,142.457
7gPherwdZt8Pdh8Srhw5HR,Lunar Nights,16,394373,True,0.171,0.807,0.055,3.31e-06,0.84,0.156,0.151,124.244
5GkFWVUlCk5zbrmfAl7p57,Defiled in Iniquity,17,188312,False,0.114,0.991,0.115,1e-06,0.84,0.287,0.0646,176.516
5BGRe1Egtr0ZymALgzQLvO,The Cross,16,196853,False,0.469,0.958,0.0593,0.00609,0.00106,0.245,0.403,83.997
7Jsx6x2qhGfKED833E3d52,Likbør,15,492434,False,0.12,0.891,0.0752,0.000928,0.953,0.355,0.158,149.26
55Tq6v0YrWM3OEw4s75cc0,Demonic Incarnate,17,351800,False,0.0859,0.849,0.0801,0.00011,0.962,0.336,0.129,165.985
54HlHAstsrNh79FNGme31K,Stand Tall in Fire,16,489333,False,0.203,0.928,0.0866,2.24e-05,0.699,0.307,0.195,119.634
076gGw32LZtXrKdWBlBnVv,Antichrist Siege Machine,17,311718,False,0.193,0.99,0.124,1.19e-06,0.848,0.0407,0.038,134.067
1LL4f5D8E5sdURjuADBD8s,The Scope Of Obsession,17,175906,False,0.573,0.976,0.179,4.57e-05,0.0222,0.272,0.315,114.02
6DKP7aKpbczyNTZ3TQgl0q,Phantoms of Mortem Tales,16,335293,False,0.128,0.954,0.0567,3.53e-06,0.128,0.167,0.183,147.166
1sBGKVkGtoyxjtVKp5Vz2K,Bergagasten,16,310213,False,0.565,0.852,0.034,0.00129,0.00114,0.0962,0.51,124.96
3SGBjlzkYK52pRFisKT3pJ,The Pentagram Burns,16,384946,False,0.406,0.977,0.0809,0.00794,0.0497,0.953,0.0594,125.004
6xVbrVyIuGVgybBHrhN12E,Nocturnal Flare,15,433946,False,0.379,0.801,0.0621,0.0335,0.0538,0.436,0.129,124.979
58Tlvz5XeWM3SZUYZcKCNt,Ondskapens Galakse,17,333506,False,0.363,0.854,0.0397,8.93e-05,0.8,0.262,0.489,116.628
2dNyGWJDXBsy6nqI2AYRkx,Wolverine Blues,17,132093,False,0.38,0.916,0.0487,0.0025,0.882,0.242,0.29,152.409
5qm0KiVKMXW1kq6VrnIhz5,Cliffs Of Dover - Instrumental,59,249767,False,0.449,0.775,0.0405,0.162,0.149,0.248,0.313,94.907
5VYOUBkObeGOnCt30YDTJ3,People Change,64,212853,False,0.373,0.276,0.0357,0.883,0.0124,0.122,0.409,79.204
0f7OHfUNNs5DGTijGFPalp,Whiskey Lullaby,52,260826,False,0.532,0.371,0.0334,0.817,0.0,0.131,0.161,74.47
6HveTIMynTMzTc5L0TcS20,When You Say Nothing At All,64,260800,False,0.514,0.243,0.0288,0.752,0.00054,0.0822,0.388,171.816
78ivvTBqkt3e6eBBkWMuV8,John,36,175466,False,0.388,0.47,0.0377,0.584,1.99e-06,0.176,0.776,183.893
2Q54qZEaQnGkdx3834TBfz,Interstate 8,36,254026,False,0.678,0.737,0.029,0.321,0.000416,0.188,0.774,129.166
5jiV53HABsmPO0y0138jwf,Hangin’ Around,39,171506,False,0.487,0.558,0.0289,0.539,5.12e-06,0.308,0.668,93.959
47VEW1aJJAkwaZc2g6Bait,Colorado,38,209346,False,0.607,0.588,0.0268,0.406,0.0,0.127,0.495,93.705
7mwFpSD2Y6wTAi9lWTPNRB,Empire,36,203053,False,0.434,0.796,0.0325,0.658,0.00685,0.156,0.471,94.611
56fKca6XW3xorTI3Ok6QQQ,White Freightliner,33,207000,False,0.566,0.781,0.0302,0.376,0.0916,0.0967,0.962,133.312
3hlCKrynZ2a1MuoMh2DGsC,Falling Man,35,194333,False,0.437,0.341,0.0292,0.822,0.0,0.109,0.436,148.067
5DH5PdLCY67GIkjYsfWtNo,Burn Them,37,201226,False,0.584,0.806,0.0339,0.191,0.0658,0.234,0.755,136.687
2E8fCCVffRCDERwEHLRsbA,Lawdog,35,288720,False,0.466,0.565,0.0379,0.718,0.00194,0.295,0.698,199.894
1BrS9cy4zHpXYq9oVYQJF5,Blue Ridge Cabin Home,34,175800,False,0.61,0.512,0.0322,0.628,0.000548,0.221,0.884,125.988
16R4mLsUaqxztNbnjkzV1n,Drinkin’ Alone,34,160346,False,0.476,0.684,0.0594,0.299,1.34e-05,0.271,0.503,188.156
4grmYnfTTC5s25gdSmACiU,We All Get Lonely,34,238040,False,0.508,0.522,0.0326,0.219,0.0,0.138,0.463,127.964
5UfTNVAB536Op3MZnwY5dk,Demons,34,249280,False,0.495,0.742,0.0301,0.239,0.0502,0.205,0.824,134.742
1Ij3P9I2P4J40C2cSlSIPI,River Runs Red,35,240733,False,0.296,0.308,0.0301,0.532,0.0,0.123,0.331,149.956
1wbDSpBA0d36mgsE2QhrPM,Glad I’m Gone,35,179186,False,0.555,0.696,0.0298,0.599,7.24e-05,0.145,0.84,169.963
6XvMLLAyNZaAXFvEpFDH4M,Float On,35,253640,False,0.708,0.682,0.031,0.331,0.0166,0.282,0.714,120.316
4W42uTkqyIdNrhxHcmomnx,Gracefully Facedown,39,251346,False,0.651,0.515,0.0366,0.475,2.11e-06,0.122,0.895,157.174
10clXWnF1WxfpWhuiHGZfx,Mountain,38,297640,False,0.583,0.63,0.0353,0.459,0.115,0.285,0.662,150.064
2SLLm0Dt3JHr0IEREeH0kj,Help You,34,193586,False,0.398,0.78,0.0359,0.242,0.0,0.342,0.772,149.503
4QXKHFFKs9lhUuY18XIuEF,Ocean Breathes Salty,38,258760,False,0.63,0.789,0.0271,0.133,0.00665,0.304,0.881,128.695
50v8t9bmnwyu9iuMNJIIaG,Road To Nowhere - Live,44,282253,False,0.646,0.51,0.0335,0.514,0.000104,0.747,0.455,117.647
7xg5qRVUAVKpaShA1hyF3D,Aces and Twos,36,190680,False,0.64,0.688,0.034,0.538,0.00114,0.105,0.969,130.31
2VRlBQCorJfk9QNWVyCMpy,Burlesque Desert Window,34,179573,False,0.531,0.552,0.0324,0.676,8.31e-06,0.109,0.816,80.945
4KBHeyurBuptcTgRSycz97,Midnight Tears,36,177920,False,0.62,0.406,0.0311,0.653,0.0,0.229,0.694,117.345
0UQ6KhzPtiaeDgoxpIFO2z,Rise Sun,34,206276,False,0.515,0.748,0.035,0.311,0.00263,0.103,0.916,121.564
7lu2eEEtAtRey3fulFeAxg,Funky Mountain Fogdown,37,150373,False,0.43,0.902,0.0447,0.0393,0.847,0.0489,0.928,161.404
66rH0YhjRwi2JUhjRKWqoT,40 Miles from Denver,39,226586,False,0.631,0.548,0.0275,0.81,0.0193,0.272,0.622,108.004
1fE4yrhQZdRzlMS0Ve0m18,Brown-Eyed Women - Live,35,342469,False,0.505,0.469,0.0281,0.237,0.0,0.726,0.503,105.697
2NrxTwhqku87YfIPa2EcPF,Snowin' On Raton,39,230746,False,0.565,0.208,0.0323,0.823,5.14e-06,0.109,0.449,148.024
2yNGARwYc253fKGIy0CoyO,Old Man,44,191360,False,0.699,0.138,0.0318,0.864,8.79e-06,0.116,0.287,80.505
1PsqGUXy4eFdOKOmafn2ea,Winter In My Heart,0,294960,False,0.409,0.198,0.0293,0.751,0.000712,0.082,0.14,132.782
41tMIgwIR0Ye3ivO6GMr5q,Winter In My Heart,0,294960,False,0.409,0.198,0.0293,0.751,0.000712,0.082,0.14,132.782
3wBzbRG2OnmKl9jYyR6umu,Gravity,34,221640,False,0.462,0.613,0.0271,0.213,0.0927,0.189,0.327,137.7
5OwwWMZDh47EptyLoIAG23,Drinkin in the Morning,37,225946,False,0.553,0.703,0.0276,0.208,0.084,0.179,0.705,92.292
6vXQ12lw0BOY8ZAwT80wJy,Winter In My Heart,0,294960,False,0.409,0.198,0.0293,0.751,0.000712,0.082,0.14,132.782
4qEJ335QcS2azvUJPgHG7S,Winter In My Heart,0,294960,False,0.409,0.198,0.0293,0.751,0.000712,0.082,0.14,132.782
6rmTI4qrd6b2iJddcCJy3A,Winter In My Heart,0,294960,False,0.409,0.198,0.0293,0.751,0.000712,0.082,0.14,132.782
1R1XNbZDIDEDCi4Y16eNQn,Arlington,37,294160,False,0.654,0.295,0.0293,0.768,0.000399,0.112,0.379,116.015
5cZpITVFb3aeafBjpB5w3B,Sweet Afton,0,337906,False,0.325,0.154,0.039,0.887,1.38e-06,0.106,0.301,204.882
01YEp5KTfQyoRpH3Ci1oFz,Cincinnati Dancing Pig,0,169866,False,0.778,0.51,0.209,0.822,0.000162,0.202,0.652,144.849
760KGGc6GTn2w180XKNrgq,You Put The Hurt On Me,39,224786,False,0.602,0.297,0.0254,0.879,6.28e-06,0.106,0.436,98.505
70ZFAUADyyixehMqxRUMq9,Higher Than The Wall,37,227480,False,0.552,0.366,0.0326,0.85,0.000163,0.193,0.345,125.686
52l1zyV6TMxz9nUYggBglh,Ain't the Same,31,183840,False,0.548,0.466,0.0358,0.833,6.36e-06,0.159,0.489,79.705
6Dz2qlBYrXuhQ2y6YD6ReA,Beaumont Rag,30,124333,False,0.503,0.28,0.0526,0.881,0.729,0.171,0.957,99.959
73C8vVm2BRLLBQ8FH6N6Qm,The Boxer feat. Mumford & Sons and Paul Simon,58,245106,False,0.502,0.372,0.0313,0.677,5.61e-05,0.104,0.257,98.607
7KJLHc8L9sQem8oc6mTBOt,Ole Slew Foot,32,154960,False,0.582,0.411,0.0381,0.598,2.75e-05,0.134,0.756,146.149
2e5fxFh9iG3SH0l5x3R6KQ,Texas,30,184939,False,0.478,0.333,0.0288,0.786,2.46e-05,0.103,0.317,151.675
79Wzw12qhwZFoKHuhQe5i0,Solid Ground,33,242613,False,0.608,0.659,0.0282,0.24,0.00818,0.305,0.822,130.025
3CbfrDVrNsfQ04RhDjHKvX,Fall Like Rain,30,262640,False,0.592,0.523,0.0275,0.536,0.00728,0.117,0.484,137.893
4h1ZTkXUtAmWSlpmTu5PMk,Life is Good on the Open Road,31,203026,False,0.376,0.376,0.0281,0.33,0.000105,0.128,0.381,107.41
2GERJt7UHGAsmobxdSgqu5,Duluth,31,183133,False,0.535,0.385,0.0272,0.675,0.0853,0.152,0.349,113.426
4236yFIkzAwrNhwb9hZzqY,Never and Always,33,236253,False,0.591,0.452,0.0406,0.326,0.0,0.113,0.653,146.019
1zupAS5H9d56MpC6hjxqGI,Samson's Wine,31,515853,False,0.594,0.754,0.0573,0.604,2.48e-05,0.973,0.534,101.628
5iyr3UpW3hynvwVQFpSpve,Run Little Rabbit Run,30,99960,False,0.551,0.469,0.0389,0.723,0.622,0.375,0.932,148.462
0ewK5oKOtaMnSjpzB2jFUC,Ophelia - Live,35,219906,False,0.36,0.759,0.0426,0.00768,2.71e-05,0.874,0.431,99.838
3JLIzLd9scrMNiXjTeW0JR,Colorado Hipster Beard,31,243640,False,0.659,0.574,0.0272,0.174,3.52e-05,0.333,0.665,133.958
11JU4vvukl7eQAd4PLKJtQ,Choctaw Hayride,30,190866,False,0.474,0.705,0.0273,0.0974,0.969,0.356,0.766,136.808
1yK88SixT2gcar84jRqhtL,Blackjack County Chains,30,206066,False,0.579,0.246,0.0315,0.81,6.61e-05,0.117,0.607,138.742
13RDRauw9doFCf1gW8Z1W8,Don't Lie,33,317133,False,0.442,0.585,0.0293,0.554,0.025,0.132,0.528,123.493
0Eq6nhoKcMBcFoSYQZDaq7,Old Man & Me,32,177000,False,0.502,0.433,0.0433,0.583,0.0,0.102,0.635,129.159
5sx9hOWgRSJvfYpk1i0RQ6,Speak,29,241348,False,0.687,0.378,0.0336,0.822,0.00981,0.109,0.584,96.077
3pp4T5WWhalBxNKWijBbHA,HoBo,33,227440,False,0.576,0.357,0.0283,0.741,0.013,0.206,0.404,104.916
1e3OLCYKGvvWpTB7KsUPj3,Lies & Money,31,216229,False,0.639,0.52,0.0299,0.502,1.48e-05,0.159,0.748,113.661
4jkUPVl2evfCEBBMRmtIBF,All Aboard,31,238560,False,0.454,0.568,0.0349,0.222,0.00177,0.35,0.49,157.812
1QwjuAaB64MjAKvZgshrcv,Forgive,31,243360,False,0.547,0.581,0.0283,0.677,5.99e-05,0.226,0.684,88.813
2v2LMDd1dzsG54gTTh4KB3,East Virginia Fast,30,128759,False,0.588,0.606,0.0306,0.564,7.6e-05,0.319,0.779,126.995
3b2Ph5pbTDpzafQ4Ol8N0m,Long Hot Summer Days,32,288760,False,0.591,0.177,0.0811,0.926,0.00106,0.294,0.522,70.959
0QDROVQXDVdoM8WMuYRnyD,Levi,32,170186,False,0.501,0.731,0.0385,0.304,0.0,0.0661,0.879,201.077
5rhEqquCTOU6vnfhTwt9OP,Widower's Heart,31,333746,False,0.336,0.297,0.0292,0.709,0.147,0.125,0.179,141.442
2elYwMUOSibUXeW6Qjk5ge,Separate,32,213760,False,0.573,0.604,0.0279,0.464,0.0126,0.131,0.782,126.286
53ewPfho6rQQpbv3vbTIKS,When In Rome,30,255693,False,0.373,0.7,0.0468,0.0827,0.131,0.133,0.537,174.242
58oZjQwET9oX37wSXlntGX,Caney Fork River,30,181920,False,0.649,0.743,0.0339,0.47,0.0,0.267,0.876,127.046
33Nv3eQkRZR2VMqrjWsnUt,Drowning (... Again),35,281413,False,0.506,0.782,0.0291,0.602,0.000171,0.139,0.711,155.048
1ap81IwnNa5QeuvMMnbZfu,Trains I Missed,32,228853,False,0.562,0.534,0.0313,0.772,5.05e-05,0.126,0.504,93.12
1qYI5TYXjlMD7uJMF6JyYj,I Know You Rider,31,500893,False,0.367,0.733,0.0389,0.674,0.0902,0.807,0.678,119.795
6Ca9GQjXt1NIEKjW7tv9Yx,Wrong Way Street,32,210266,False,0.609,0.801,0.0274,0.302,5.85e-06,0.144,0.939,100.678
602gtPqmrs7PMKVPeE0j7R,Sea Of Heartbreak,29,188266,False,0.594,0.613,0.0291,0.384,0.000626,0.115,0.877,104.859
0mFErfI7fGpwQA3KqF4W6l,East Virginia Blues,31,172133,False,0.558,0.831,0.0318,0.459,0.00101,0.258,0.883,140.021
7y6pSKKMwCJ9jd0n1aKIF3,Mending the Fence,32,370746,False,0.485,0.54,0.0336,0.536,0.00123,0.2,0.575,140.105
2lH4MX29QLQd0CABeNSzMb,For Good Again,33,272333,False,0.634,0.609,0.0396,0.728,0.000415,0.109,0.825,111.54
5YoTXDXaj4gBsPEVAuoCJ7,Burning Georgia Down,31,233600,False,0.608,0.694,0.0318,0.564,0.0061,0.196,0.623,126.043
6qtbJulxYHxmoAtWz0Qnhs,Here She Goes,30,205720,False,0.33,0.331,0.0322,0.6,0.00321,0.126,0.425,173.23
1avQ2x0WLb4l0wENRWSras,Black-Eyed Susan,31,221960,False,0.369,0.44,0.031,0.856,0.184,0.0434,0.333,102.194
0BQmdxpn2fhwUM0HtY9A4s,Where the Rivers Run Cold,29,196613,False,0.438,0.682,0.0334,0.304,3.19e-06,0.186,0.352,136.248
6EByBksi4Jp7QszvbpXbjK,Lonely And Being Alone,30,182880,False,0.614,0.338,0.026,0.778,1.73e-06,0.0858,0.558,104.01
6KXuoc56Lz2KOP5phaJSP5,When A Heart Breaks,30,227920,False,0.536,0.495,0.0268,0.728,0.000102,0.164,0.348,107.028
56xBiRC5zcb1Hvhnek8m1u,1901: A Canyon Odyssey,32,275973,False,0.503,0.731,0.0303,0.526,0.0015,0.12,0.746,115.934
7E5RnzEU6sKPSMYmGZzk0C,The Free Mexican Airforce,32,361226,False,0.432,0.433,0.0345,0.604,0.0,0.0116,0.713,97.257
1k82QYmnCIP4npYIraG1td,Groovin' Away,32,333986,False,0.768,0.41,0.046,0.713,4.6e-06,0.474,0.755,77.98
7rVp7JknHf1lmd7ay6n0RR,Your Love Amazes Me,54,233906,False,0.589,0.382,0.0249,0.402,1.23e-06,0.116,0.218,75.497
53DVsTZvB16BDP30XmfSef,Old Ties and Companions,66,188946,False,0.657,0.368,0.0281,0.884,0.00293,0.109,0.522,116.221
46LI9mnlQ8fJHH47ioBubg,When You Say Nothing At All,57,261120,False,0.509,0.242,0.0291,0.714,0.000365,0.127,0.448,169.642
1h9TW0ATqzWMHP9uHSewQT,Blue Night,28,143800,False,0.583,0.522,0.0336,0.43,0.159,0.104,0.915,120.657
21TryieQX3eY96LemAyX28,Last Chance,28,239346,False,0.51,0.522,0.0291,0.74,0.00452,0.284,0.527,134.114
67lThj6VkuNrRBdw7xy4nL,Revolution,28,301786,False,0.444,0.896,0.0396,0.292,0.815,0.128,0.637,126.51
1B9Mwpv1Uxe7ODgFwUYh8w,I Went to Hollywood,29,152933,False,0.441,0.552,0.0318,0.0625,0.0,0.263,0.624,138.363
0EXH5At0IggPUmURAJv4tl,Western Skies,28,162480,False,0.677,0.644,0.0293,0.688,0.034,0.32,0.909,129.866
7i6rpfNTw7Wd3ok2scd0lD,Where Do My Bluebird Fly,29,251213,False,0.556,0.546,0.0333,0.745,0.000104,0.247,0.691,120.565
3BOUYaKNALBl9j64wfxplM,High On A Mountain,29,186333,False,0.439,0.274,0.0377,0.793,8.49e-05,0.227,0.682,201.5
3PCCkanPy2LPDsMhd115GQ,Where Is Love Now,29,282040,False,0.426,0.259,0.028,0.89,0.000561,0.389,0.207,144.064
1EC4aQXz8KKzCzK6xuEivP,Guns Or Butter,29,212826,False,0.81,0.422,0.0593,0.815,1.53e-05,0.0872,0.802,120.072
2XqqXmfYKFC8z4tj4BXx2q,Silver Light,30,264266,False,0.448,0.477,0.0316,0.185,0.0187,0.133,0.28,122.997
03N7wdRyQShcktyGpffq79,Richest Man,29,182500,False,0.605,0.68,0.0376,0.233,0.000251,0.258,0.895,120.044
0uyG9P8SaaeRpwdQ0AIahd,Jeffrey's Hell,29,199453,False,0.698,0.563,0.0339,0.551,0.000364,0.0663,0.83,111.977
4JurqgdGROSNNEStyb2uQ9,Good Land,29,171093,False,0.463,0.685,0.0324,0.114,0.6,0.0826,0.815,111.273
4GAWnZAIJnONN0ls5XPt8G,Blue Sky and the Devil,29,280682,False,0.43,0.261,0.0312,0.275,0.00301,0.11,0.237,107.373
0KSar1knxet2s1mBYW7QeN,Rock Salt & Nails,28,185000,False,0.383,0.208,0.0286,0.714,0.0,0.319,0.3,143.667
001pyq8FLNSL1C8orNLI0b,Poor Man,30,214600,False,0.58,0.29,0.0272,0.261,0.0,0.125,0.497,91.321
5muyMixMNLGeL31Ohi17rN,One More Night,29,109254,False,0.548,0.47,0.0351,0.848,0.222,0.144,0.797,73.796
48Xtpypr0EwjBK3BySVI9g,Gate Crashers Suck,29,182893,False,0.314,0.252,0.0487,0.587,0.000803,0.171,0.418,165.248
11gecwCyHcDuUi6GoO7iKf,Tear It Down,29,131133,False,0.672,0.663,0.126,0.666,0.0,0.2,0.853,138.489
2MhhYrCk7u8UXZPeErvK5h,Darkness and the Light,30,204040,False,0.44,0.938,0.0492,0.615,0.024,0.119,0.895,139.975
6aYE0zrhRRo7KmKUC04fG9,Reverend,30,333413,False,0.45,0.615,0.0284,0.26,0.000387,0.82,0.62,113.073
0lymHeBCqixgmOx9bU3teB,Used To Call Me Baby,30,214213,False,0.469,0.783,0.0348,0.298,0.000117,0.266,0.826,187.124
1DRUADzxXobWbKTPhkYnQo,Ballad of Thunder Road,29,156600,False,0.654,0.551,0.0325,0.579,0.0,0.812,0.965,138.15
2nZPGoeQdSZ5cJLmeskUKY,Jesus Come For Me,29,212133,False,0.301,0.495,0.0313,0.803,2.5e-05,0.102,0.423,183.986
39CpnbER8qi0lbjLiZZu66,Moon Over Memphis,29,267226,False,0.61,0.805,0.0306,0.53,0.0204,0.136,0.892,133.987
1lCZCeNWATY0JHYgH19zyI,Dry Counties,29,224373,False,0.533,0.841,0.0315,0.126,0.000212,0.184,0.97,122.132
0jMfZgvKbqfe3JHz3UmT8z,Blue Virginia Blues,28,246266,False,0.604,0.341,0.048,0.804,8.21e-06,0.102,0.835,183.907
2d6d9enSAO1ax45MwRw1rB,Don’t Weep For Me,28,208653,False,0.488,0.775,0.0465,0.54,0.000387,0.0502,0.811,205.864
7zcWGMspcEFCPAGqCW5i7A,Child of the Mississippi,30,300080,False,0.544,0.929,0.0475,0.153,1.16e-06,0.0569,0.663,147.707
5A9juJ8dlpalpnmVy1twVf,Get It While You Can,29,323333,False,0.594,0.432,0.0305,0.593,0.00366,0.0862,0.445,103.81
4Uiz713Fq4FOKLs0UTr5Od,Highway 40 Blues,28,190066,False,0.64,0.752,0.0311,0.0562,0.000311,0.311,0.949,117.511
2WrdYNnbrT2r8a4qZgHK0z,Bonita And Bill Butler,28,243266,False,0.456,0.619,0.0332,0.224,5.38e-06,0.339,0.605,180.911
7MR8r6a4WticivaxkR2oNl,Trailer Trash,28,250560,False,0.465,0.61,0.0319,0.358,0.0102,0.0689,0.716,174.783
6LUB8cOxaPCxtqnnOVxsJ3,No Idea,28,328253,True,0.596,0.581,0.0281,0.505,0.512,0.277,0.535,115.109
525ig7YIkCXy8waKTZbfjW,Going to California,29,258604,False,0.268,0.504,0.0302,0.0361,0.031,0.0868,0.254,168.518
06PQVPfVRJxx4dE22zGl40,Help Yourself,29,237840,False,0.642,0.711,0.0989,0.62,1.31e-06,0.17,0.874,113.972
5p6OXyiYRwJfQwmQwA9TbU,Foggy Mountain Top (with Mother Maybelle Carter),29,144160,False,0.564,0.45,0.029,0.423,7.34e-05,0.638,0.842,112.241
7GsaniI8jDoKvKujMXUGYs,Too Much,27,222213,False,0.589,0.614,0.0385,0.171,0.000718,0.27,0.348,118.564
1PSu92QkN3bZaAQZ6949Am,China Cat Sunflower >,29,410773,False,0.392,0.571,0.0335,0.73,0.618,0.327,0.77,106.737
4FHzWyHpBVu94Ud8OuMH9Q,Mama Says No,29,178133,False,0.505,0.684,0.0334,0.418,0.934,0.226,0.885,128.036
5yepNRDFjQoAq3NYQTKr92,This Time,31,205120,False,0.498,0.72,0.0298,0.312,0.00505,0.247,0.899,148.953
3kDfj7LAA54aVqkaemZ2MW,Flicker & Shine,30,143200,False,0.357,0.898,0.0444,0.177,0.0,0.257,0.961,147.414
5KUWQdcH29LNZP21tJGxue,Saucy Sailor,31,191186,False,0.685,0.245,0.0303,0.938,9.46e-06,0.108,0.326,111.96
6cVmbzMwTNcTrjPZ0cvsZf,Mayhayley's House,28,246663,False,0.601,0.675,0.0282,0.301,0.0,0.14,0.562,89.084
1NJivJlcocSY1XiCtV3ENE,Day Before Temptation,28,190826,False,0.458,0.536,0.051,0.381,0.0,0.119,0.577,180.095
1vPVmfvkWDwVbToJz3TQrs,Thunder And Lightning,28,169662,False,0.551,0.737,0.0341,0.414,1.16e-06,0.0802,0.821,181.071
4Y22ZNmlzAbwZ7b9dm9NyN,On My Way Back To The Old Home,29,152800,False,0.417,0.592,0.0361,0.381,0.00153,0.276,0.965,153.16
53KH5aEFGi0PMlwAvpCT5t,Rain,47,125027,False,0.678,0.468,0.0376,0.966,0.891,0.108,0.753,123.186
11TmWrHkxwtVcCtEdAXjJA,Daylight,69,193533,False,0.582,0.371,0.028,0.912,0.00784,0.108,0.163,128.756
6PXjxZX8rzQQ9jtW7ERK1f,Grapes On The Vine,26,196333,False,0.593,0.442,0.0381,0.573,0.00156,0.0814,0.697,119.417
5UK4j1axMzwv8W6Cn1GqRp,Trail Of Sorrow,27,139440,False,0.617,0.487,0.0379,0.779,0.00439,0.259,0.595,99.733
611n0K4uwT68HQSYUN7FQC,John,28,175466,False,0.388,0.47,0.0377,0.584,1.99e-06,0.176,0.776,183.893
2MnJy9SG0hHtP2fBEcgIaM,Little Birdie,27,119600,False,0.456,0.556,0.0299,0.375,0.00258,0.268,0.886,167.863
6AJT8a1SwSjL5WBZxWdbRW,Blackberry Blossom,27,159133,False,0.457,0.602,0.0361,0.153,0.897,0.132,0.769,129.507
2VCNQWYjyPZ9oppe5ToBKt,Land,28,220000,False,0.674,0.589,0.0302,0.57,0.000801,0.123,0.733,100.013
1fajmA1Nr8xIiJcLLlEB2n,Summertime Rolls,27,114346,False,0.33,0.712,0.0364,0.442,0.98,0.243,0.938,173.004
3dC3qhF7T9fsfBpLVeZqcf,All for Money,27,462660,False,0.311,0.437,0.0311,0.614,0.693,0.309,0.401,95.406
1mlzFmwzz7ya1jQ3O3kiZE,Run Rufus Run,26,208346,False,0.594,0.745,0.0378,0.763,7.56e-05,0.148,0.53,106.183
36sd8TSoD0lIjIGtUY2CQ8,Until I Sing,28,187479,False,0.493,0.467,0.0311,0.588,0.0518,0.15,0.687,173.573
1dUnlxfjj3PGcHTCiYvZf1,Union Man,26,214840,False,0.553,0.567,0.0294,0.262,5.69e-05,0.143,0.404,122.828
5bvFI6pTCfWMzBk0MeL1C6,Absence of Reason,27,257358,False,0.576,0.587,0.0292,0.338,0.344,0.291,0.579,100.432
5I91wj51ykRhpypmmgSc1M,No Rain - Bluegrass Rendition of Blind Melon,28,214543,False,0.59,0.525,0.0303,0.693,4.45e-05,0.186,0.51,151.723
3PzjOk3qG1nh5lWd8GSfzB,Fall Too Fast,30,229226,False,0.522,0.302,0.0315,0.593,0.00162,0.115,0.187,121.47
4FNYb2hZ0oNCaF3chpzscz,It's So Hard to Hold On,28,217960,False,0.576,0.663,0.0267,0.409,0.000339,0.128,0.581,126.367
1hsRF9jkv8IviYcdI1TDSw,Handguns,28,227560,False,0.574,0.651,0.0259,0.622,0.000902,0.369,0.542,107.336
0JXTA3GNLAdHjWNGo8Pkyi,Hard To Love,29,150866,False,0.559,0.74,0.13,0.631,0.0,0.124,0.803,151.258
3xsYZOaajjyJouOEuKIeo7,We Just Disagree,28,206320,False,0.358,0.624,0.0281,0.224,0.0,0.0945,0.567,93.863
7sKv2C005X9L9xl6twWGze,Country Boy,27,230226,False,0.354,0.779,0.0322,0.0546,0.00282,0.0943,0.54,162.431
3kUPtdiiK033knlGKPTB9V,Do Harm,28,181267,False,0.629,0.535,0.0356,0.589,0.0238,0.11,0.663,102.512
5WVFGjqxKbzErBem6P5XWi,Riding The Danville Pike,27,128800,False,0.391,0.879,0.0402,0.285,4.53e-05,0.267,0.795,182.219
3NpJ7aW0QhdIRZRRz4cmxk,Ooh La La,28,185093,False,0.45,0.484,0.0304,0.669,0.0,0.112,0.514,138.633
